Product_Number,T일 예정 수주량,T+1일 예정 수주량,T+2일 예정 수주량,T+3일 예정 수주량,T+4일 예정 수주량,작년 T일 예정 수주량,작년 T+1일 예정 수주량,작년 T+2일 예정 수주량,작년 T+3일 예정 수주량,작년 T+4일 예정 수주량,T일 예상 수주량,T+1일 예상 수주량,T+2일 예상 수주량,T+3일 예상 수주량,T+4일 예상 수주량,DateTime,DoW,Temperature,Humidity
Product_dc,28,13,0,0,76,0,1,17,7,0,0,2,2,7,17,2022-03-13 6:31,Sunday,20.76761905,50.01571429
Product_92,124,112,101,89,69,0,92,84,65,82,5,0,0,0,0,2022-03-05 6:00,Saturday,19.718,30.57
Product_dc,72,1,0,0,0,0,21,179,0,161,0,0,209,139,292,2022-02-27 6:32,Sunday,16.35078947,25.96671053
Product_86,632,512,0,514,560,543,569,588,513,0,533,510,464,353,23,2022-02-28 6:38,Monday,12.18428571,21.08571429
Product_e4,0,0,2,0,1,0,0,0,0,1,0,5,0,0,0,2022-02-10 6:31,Thursday,14.10637367,28.37485424
Product_89,18,56,0,0,167,142,135,154,146,127,0,0,104,92,94,2022-02-12 6:31,Saturday,12.16421053,30.45789474
Product_d8,12,0,0,0,7,12,26,20,7,0,0,0,0,0,0,2022-02-21 6:37,Monday,8.996181818,11.62236364
Product_f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-13 6:32,Sunday,20.76761905,50.01571429
Product_95,148,101,0,105,108,109,91,112,0,0,83,72,70,30,51,2022-03-13 7:04,Sunday,20.76761905,50.01571429
Product_c5,384,0,0,0,0,0,0,335,337,0,335,336,346,304,304,2022-02-04 5:58,Friday,13.86566667,11.53
Product_d0,2,9,14,5,0,0,0,0,0,4,0,0,0,50,0,2022-03-04 6:49,Friday,15.47233333,24.22916667
Product_91,0,2,0,0,0,0,0,0,0,0,2,3,7,12,0,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_95,156,151,136,140,0,156,143,136,119,121,0,0,16,7,106,2022-03-05 16:01,Saturday,19.718,30.57
Product_90,9,0,14,0,0,40,18,2,2,0,0,2,3,3,3,2022-02-21 6:04,Monday,8.996181818,11.62236364
Product_e9,95,12,35,0,0,0,20,9,0,0,0,0,0,0,0,2022-02-10 10:00,Thursday,14.10637367,28.37485424
Product_a8,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,2022-02-09 12:58,Wednesday,8.872222222,23.94111111
Product_be,39,32,66,26,36,37,0,30,29,42,41,47,24,0,0,2022-02-09 9:55,Wednesday,8.872222222,23.94111111
Product_db,0,0,22,13,0,0,16,18,8,8,15,0,0,0,0,2022-02-10 10:00,Thursday,14.10637367,28.37485424
Product_a8,2,0,0,0,0,0,0,0,0,0,33,22,59,34,5,2022-02-21 12:08,Monday,8.996181818,11.62236364
Product_ec,67,0,109,201,159,61,23,0,0,37,39,21,27,14,0,2022-03-03 6:01,Thursday,16.33257143,19.11628571
Product_ee,334,225,467,477,0,0,499,515,515,522,510,0,0,519,505,2022-02-10 6:37,Thursday,14.10637367,28.37485424
Product_e5,5,0,21,0,0,127,114,104,52,83,0,0,138,148,141,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_c7,60,0,0,92,29,22,24,93,79,0,132,125,114,183,234,2022-03-13 7:06,Sunday,20.76761905,50.01571429
Product_d6,82,0,0,90,84,86,99,100,105,0,105,105,105,102,105,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_aa,107,0,0,0,73,95,74,98,0,0,92,45,41,87,37,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_eb,55,113,218,57,0,0,221,281,294,282,361,0,0,79,80,2022-03-05 6:32,Saturday,19.718,30.57
Product_95,44,37,55,81,0,0,51,39,57,44,0,0,6,0,0,2022-02-19 12:26,Saturday,13.72509434,27.18867925
Product_87,41,51,0,0,41,15,14,103,105,0,0,57,107,109,87,2022-01-29 6:32,Saturday,13.31375691,12.47176796
Product_bd,56,15,5,12,0,0,6,14,9,7,4,0,0,0,0,2022-02-25 6:36,Friday,13.66616438,12.7109589
Product_d5,227,0,0,217,297,342,358,362,380,0,395,439,142,102,105,2022-03-07 16:03,Monday,12.49631579,21.79947368
Product_97,6,0,0,0,1,0,6,3,0,0,43,0,0,173,78,2022-03-05 6:00,Saturday,19.718,30.57
Product_b3,23,5,11,21,20,0,0,4,2,12,9,0,0,0,0,2022-03-10 6:32,Thursday,15.80965789,36.52771053
Product_ad,32,0,0,0,0,0,0,53,40,0,55,56,40,34,25,2022-02-09 5:54,Wednesday,8.872222222,23.94111111
Product_de,13,0,0,12,12,10,12,20,0,0,17,25,19,12,19,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_dd,4,0,0,0,0,0,0,0,0,5,0,24,1,2,5,2022-01-30 5:59,Sunday,9.10625,17.95275
Product_e3,305,0,269,290,293,270,175,293,0,0,281,244,82,52,0,2022-02-16 7:03,Wednesday,12.67357143,13.08071429
Product_cc,48,0,0,40,33,9,0,0,0,0,0,82,87,79,44,2022-02-06 6:05,Sunday,10.74317992,15.46050209
Product_cf,255,193,0,0,228,252,193,305,289,243,0,242,246,248,10,2022-02-12 11:33,Saturday,12.16421053,30.45789474
Product_e2,46,30,30,40,36,45,0,30,30,0,30,30,30,30,30,2022-02-02 6:29,Wednesday,9.003850932,24.23149068
Product_a2,297,260,0,0,185,87,137,142,138,161,0,143,375,25,0,2022-02-27 6:33,Sunday,16.35078947,25.96671053
Product_91,2,1,9,0,4,0,2,4,0,0,0,0,0,0,0,2022-03-06 15:01,Sunday,14.54181818,13.35
Product_a4,2,0,0,0,0,0,0,35,2,0,0,0,0,0,0,2022-02-12 13:33,Saturday,12.16421053,30.45789474
Product_c1,40,0,0,0,0,0,0,55,42,0,55,68,58,48,39,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_8c,5,1,1,1,1,0,0,1,1,1,1,1,0,1,1,2022-02-18 7:01,Friday,12.20880499,19.34153389
Product_dd,1,24,0,0,0,2,0,0,0,0,0,0,0,0,1,2022-02-20 17:32,Sunday,10.45040816,20.37428571
Product_b2,22,0,4,20,7,6,0,0,3,7,2,0,0,0,0,2022-02-09 9:55,Wednesday,8.872222222,23.94111111
Product_f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-12 6:31,Saturday,12.16421053,30.45789474
Product_8a,133,86,82,93,0,0,83,94,99,105,102,92,0,0,91,2022-02-11 6:29,Friday,12.86730769,19.14115385
Product_e8,5,15,12,14,0,0,0,9,14,27,14,1,0,0,6,2022-03-03 6:27,Thursday,16.33257143,19.11628571
Product_ba,51,0,0,0,0,0,0,52,100,0,136,139,27,66,91,2022-02-01 6:30,Tuesday,8.190540541,19.41513514
Product_e4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022-01-29 17:06,Saturday,13.31375691,12.47176796
Product_8b,5,1,1,1,1,1,0,56,56,56,56,56,47,0,0,2022-03-03 6:37,Thursday,16.33257143,19.11628571
Product_c9,274,135,0,0,56,106,193,186,185,219,0,311,440,326,0,2022-03-13 16:26,Sunday,20.76761905,50.01571429
Product_d1,0,0,0,41,63,72,52,37,40,0,41,41,41,36,47,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_9e,139,0,0,0,140,137,135,120,131,0,144,167,16,35,204,2022-02-23 5:58,Wednesday,11.64701493,16.43373134
Product_ae,5,0,0,0,5,7,10,21,0,0,19,10,14,15,17,2022-02-25 6:30,Friday,13.66616438,12.7109589
Product_d8,0,0,0,21,19,19,15,19,20,0,19,12,4,0,0,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_94,53,52,46,41,0,46,52,48,51,46,0,0,53,57,64,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_ab,27,30,0,0,21,24,38,50,42,36,0,48,52,169,24,2022-02-12 6:31,Saturday,12.16421053,30.45789474
Product_a5,36,0,0,0,0,0,0,97,71,0,105,56,151,76,109,2022-02-02 6:29,Wednesday,9.003850932,24.23149068
Product_a5,163,112,63,75,44,37,0,128,217,173,3,2,0,0,0,2022-02-17 6:26,Thursday,10.44060606,12.1330303
Product_a1,498,480,480,480,0,0,400,400,400,400,0,0,400,400,400,2022-02-20 6:31,Sunday,10.45040816,20.37428571
Product_d9,31,11,0,0,15,6,2,5,25,0,0,27,30,32,33,2022-03-13 16:26,Sunday,20.76761905,50.01571429
Product_c2,164,128,0,0,77,77,77,77,77,77,0,77,77,77,77,2022-03-13 6:31,Sunday,20.76761905,50.01571429
Product_df,86,68,68,0,0,68,68,68,68,68,0,0,68,68,68,2022-03-12 6:39,Saturday,19.509,42.867
Product_ea,7,0,0,0,0,4,35,104,0,0,0,0,13,33,18,2022-03-07 12:31,Monday,12.49631579,21.79947368
Product_8e,158,173,0,0,0,0,0,0,0,0,39,24,64,83,0,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_c6,1013,706,0,0,718,721,733,723,658,647,0,539,510,421,24,2022-02-12 16:30,Saturday,12.16421053,30.45789474
Product_df,54,36,0,0,36,36,36,36,0,0,36,36,36,36,36,2022-02-21 15:05,Monday,8.996181818,11.62236364
Product_99,150,0,0,80,93,94,86,94,103,0,86,150,109,117,128,2022-03-13 12:34,Sunday,20.76761905,50.01571429
Product_bf,27,12,7,21,20,19,0,24,27,9,1,0,0,0,0,2022-02-17 11:27,Thursday,10.44060606,12.1330303
Product_f6,0,0,0,0,0,0,2,2,4,2,0,0,0,0,0,2022-03-04 6:49,Friday,15.47233333,24.22916667
Product_e9,38,18,0,0,25,19,90,101,73,0,0,0,0,0,0,2022-02-12 11:33,Saturday,12.16421053,30.45789474
Product_9f,179,177,177,0,0,145,148,188,185,0,0,185,145,98,200,2022-02-21 6:04,Monday,8.996181818,11.62236364
Product_8a,96,91,98,96,0,90,90,82,84,88,98,0,98,31,9,2022-02-27 6:32,Sunday,16.35078947,25.96671053
Product_c4,52,0,0,55,64,48,68,59,0,0,52,42,0,53,22,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_98,10,12,20,16,10,0,0,17,25,29,31,2,0,0,5,2022-02-09 8:37,Wednesday,8.872222222,23.94111111
Product_a4,2,0,0,0,0,0,0,35,2,0,0,0,0,0,0,2022-02-12 15:34,Saturday,12.16421053,30.45789474
Product_cc,48,0,0,40,33,9,0,0,0,0,0,82,87,79,44,2022-01-31 7:13,Monday,9.1845,14.93975
Product_97,0,0,34,0,47,39,40,39,34,0,0,28,30,9,10,2022-03-13 6:31,Sunday,20.76761905,50.01571429
Product_b7,54,35,59,60,0,0,0,92,88,89,94,93,0,68,24,2022-02-18 10:29,Friday,12.20880499,19.34153389
Product_a2,290,289,257,219,247,289,0,197,58,92,122,55,0,0,0,2022-02-17 11:27,Thursday,10.44060606,12.1330303
Product_91,2,1,9,0,4,0,2,4,0,0,0,0,0,0,0,2022-03-06 11:01,Sunday,14.54181818,13.35
Product_bb,1,0,0,0,6,1,0,0,14,0,9,0,0,0,0,2022-02-28 6:38,Monday,12.18428571,21.08571429
Product_da,1,2,0,0,0,0,2,1,2,0,0,0,0,0,3,2022-03-06 6:42,Sunday,14.54181818,13.35
Product_ce,164,0,0,108,129,150,146,134,135,0,117,92,58,107,34,2022-03-07 12:31,Monday,12.49631579,21.79947368
Product_c8,146,128,128,128,128,128,0,128,128,128,128,128,128,0,80,2022-03-03 16:38,Thursday,16.33257143,19.11628571
Product_db,25,12,0,0,16,18,7,9,18,0,0,18,18,18,8,2022-02-12 17:34,Saturday,12.16421053,30.45789474
Product_86,609,411,0,0,323,399,453,430,371,449,0,0,523,488,436,2022-02-12 15:34,Saturday,12.16421053,30.45789474
Product_e4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2022-02-11 6:29,Friday,12.86730769,19.14115385
Product_b6,48,0,0,0,73,103,77,23,0,0,63,74,47,157,110,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_ae,7,0,0,0,0,0,0,2,1,0,0,11,13,8,8,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_8d,47,60,64,64,56,0,0,0,0,0,0,0,0,0,0,2022-03-10 6:19,Thursday,15.80965789,36.52771053
Product_db,13,10,18,0,0,19,29,32,28,9,0,0,7,2,0,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_9f,200,0,0,213,180,183,170,183,0,0,0,143,132,159,177,2022-02-14 6:35,Monday,15.194,37.7588
Product_98,10,12,20,16,10,0,0,17,25,29,31,2,0,0,5,2022-02-09 11:55,Wednesday,8.872222222,23.94111111
Product_b2,22,0,4,20,7,6,0,0,3,7,2,0,0,0,0,2022-02-10 6:31,Thursday,14.10637367,28.37485424
Product_b6,5,5,39,0,0,63,59,49,53,67,119,0,179,49,0,2022-02-11 11:58,Friday,12.86730769,19.14115385
Product_9c,186,156,121,0,105,86,89,110,118,0,0,41,55,183,17,2022-02-28 6:30,Monday,12.18428571,21.08571429
Product_b5,15,5,9,33,15,20,0,34,36,5,0,0,0,0,0,2022-02-17 6:30,Thursday,10.44060606,12.1330303
Product_9a,7,6,9,6,0,24,33,17,20,26,0,0,35,29,33,2022-03-12 6:29,Saturday,19.509,42.867
Product_97,60,50,31,41,38,0,0,57,62,45,35,0,0,106,68,2022-02-19 6:29,Saturday,13.72509434,27.18867925
Product_c5,408,0,0,387,395,352,345,292,0,0,295,306,317,300,343,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_a7,1,0,0,0,0,0,0,20,0,0,0,2,0,5,0,2022-02-06 6:05,Sunday,10.74317992,15.46050209
Product_94,31,32,81,0,78,80,79,82,84,0,0,8,0,42,105,2022-01-29 17:06,Saturday,13.31375691,12.47176796
Product_c2,0,0,0,0,0,126,126,126,126,0,126,126,126,126,126,2022-02-14 7:08,Monday,15.194,37.7588
Product_f5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022-03-06 15:01,Sunday,14.54181818,13.35
Product_96,150,127,98,80,73,0,0,77,69,74,81,83,0,0,103,2022-03-03 6:27,Thursday,16.33257143,19.11628571
Product_96,100,100,139,0,114,191,156,159,170,0,0,166,153,173,175,2022-01-30 5:59,Sunday,9.10625,17.95275
Product_8b,5,1,1,1,1,0,0,1,1,1,1,1,0,1,1,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_dd,0,0,0,0,0,0,65,12,0,3,12,0,0,19,0,2022-02-10 6:37,Thursday,14.10637367,28.37485424
Product_ce,71,0,0,60,65,82,139,182,73,0,140,24,0,0,0,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_8f,0,0,0,0,0,0,0,0,0,0,4,3,3,12,0,2022-02-09 5:54,Wednesday,8.872222222,23.94111111
Product_e9,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-25 6:30,Friday,13.66616438,12.7109589
Product_96,127,111,108,120,264,0,0,265,254,304,297,272,0,0,301,2022-02-10 6:31,Thursday,14.10637367,28.37485424
Product_91,4,1,9,3,0,0,0,0,0,0,0,0,0,0,0,2022-02-09 8:37,Wednesday,8.872222222,23.94111111
Product_de,16,12,16,0,0,0,0,15,14,0,18,14,3,11,0,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_97,1,0,0,0,0,6,4,0,0,0,0,0,201,75,18,2022-03-05 16:01,Saturday,19.718,30.57
Product_a3,25,17,4,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-28 6:20,Friday,12.71454545,21.40181818
Product_ef,355,156,125,0,0,0,0,0,0,0,0,0,43,140,201,2022-01-28 16:33,Friday,12.71454545,21.40181818
Product_8e,104,22,41,0,93,154,150,123,120,0,0,0,0,0,0,2022-03-06 6:42,Sunday,14.54181818,13.35
Product_a7,3,1,11,0,0,1,0,10,5,22,5,0,0,0,0,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_ce,211,145,131,0,0,137,118,126,144,177,134,0,11,0,89,2022-03-06 6:29,Sunday,14.54181818,13.35
Product_b4,24,0,0,0,0,0,0,0,20,0,30,0,12,3,0,2022-03-13 15:03,Sunday,20.76761905,50.01571429
Product_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2022-02-28 6:30,Monday,12.18428571,21.08571429
Product_8d,5,1,1,1,0,0,1,1,1,1,1,0,1,1,56,2022-02-19 6:33,Saturday,13.72509434,27.18867925
Product_bf,27,12,7,21,20,19,0,24,27,9,1,0,0,0,0,2022-02-17 6:26,Thursday,10.44060606,12.1330303
Product_cc,29,25,41,0,0,14,0,0,2,1,61,0,70,61,83,2022-03-05 12:01,Saturday,19.718,30.57
Product_c5,384,0,0,0,0,0,0,335,337,0,335,336,346,304,304,2022-02-02 6:29,Wednesday,9.003850932,24.23149068
Product_dc,0,73,31,0,0,0,39,1,0,0,0,0,0,0,151,2022-02-20 17:32,Sunday,10.45040816,20.37428571
Product_f3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-02-05 6:00,Saturday,13.41,14.03086957
Product_d4,293,0,0,242,246,238,226,229,233,0,223,231,263,285,249,2022-03-13 6:32,Sunday,20.76761905,50.01571429
Product_a5,79,0,0,0,65,64,51,75,0,0,107,210,137,34,186,2022-02-22 7:05,Tuesday,14.53931507,15.87356164
Product_cc,31,16,0,0,0,10,38,10,20,31,0,30,34,33,63,2022-02-12 17:34,Saturday,12.16421053,30.45789474
Product_89,102,24,14,69,0,0,167,141,127,180,167,116,0,0,103,2022-02-10 16:57,Thursday,14.10637367,28.37485424
Product_a6,98,0,0,62,67,104,62,95,0,0,109,68,96,66,78,2022-03-08 7:08,Tuesday,15.33172414,28.03034483
Product_e0,670,606,596,586,0,0,596,596,594,586,0,0,586,586,538,2022-02-19 18:34,Saturday,13.72509434,27.18867925
Product_8f,0,2,2,4,14,0,7,1,0,1,1,0,0,0,0,2022-03-05 6:00,Saturday,19.718,30.57
Product_b5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2022-01-27 6:34,Thursday,10.60122997,30.04681654
Product_97,48,30,61,0,86,3,35,32,21,0,0,25,33,3,0,2022-01-30 5:59,Sunday,9.10625,17.95275
Product_a8,2,0,0,0,0,0,0,0,0,0,33,22,59,34,5,2022-02-25 6:30,Friday,13.66616438,12.7109589
Product_ae,0,17,0,0,9,13,10,11,17,16,0,21,16,8,0,2022-02-12 16:30,Saturday,12.16421053,30.45789474
Product_9e,174,122,0,0,114,127,136,138,139,139,0,125,128,135,126,2022-03-13 15:30,Sunday,20.76761905,50.01571429
Product_d0,0,0,0,0,0,9,15,3,13,0,14,12,12,12,0,2022-02-14 7:08,Monday,15.194,37.7588
Product_c6,372,257,346,0,0,730,730,732,738,717,748,0,715,617,465,2022-03-12 6:39,Saturday,19.509,42.867
Product_9f,203,188,210,210,210,0,0,200,200,200,200,200,0,0,123,2022-03-14 7:03,Monday,26.57186957,38.8723913
Product_e6,26,17,0,0,26,6,15,14,26,0,0,37,10,0,0,2022-02-12 6:31,Saturday,12.16421053,30.45789474
Product_da,1,4,0,0,1,0,0,0,0,0,0,0,1,2,1,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_99,154,0,0,168,133,127,152,18,92,0,105,110,106,211,335,2022-02-14 6:35,Monday,15.194,37.7588
Product_93,18,33,0,0,0,0,0,0,0,0,12,12,12,33,22,2022-02-05 6:00,Saturday,13.41,14.03086957
Product_d6,96,97,0,0,0,30,30,29,30,99,0,92,99,105,105,2022-02-20 8:08,Sunday,10.45040816,20.37428571
Product_b0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2022-02-17 6:30,Thursday,10.44060606,12.1330303
Product_ef,104,88,81,269,0,0,94,34,52,44,16,0,0,167,162,2022-03-05 6:00,Saturday,19.718,30.57
Product_da,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2022-03-11 6:33,Friday,19.02594855,30.04318328
Product_8e,73,131,0,0,110,94,95,140,0,0,154,177,183,171,150,2022-02-21 6:37,Monday,8.996181818,11.62236364
Product_c1,18,0,0,73,81,91,85,91,0,0,73,97,86,96,108,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_cd,0,0,0,0,56,67,77,55,40,41,0,40,41,42,39,2022-01-29 6:32,Saturday,13.31375691,12.47176796
Product_9d,43,18,0,0,18,18,18,18,18,0,0,0,18,18,18,2022-02-12 16:30,Saturday,12.16421053,30.45789474
Product_f5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2022-02-18 7:01,Friday,12.20880499,19.34153389
Product_c7,40,0,0,0,0,0,0,55,42,0,55,68,58,48,39,2022-02-06 6:33,Sunday,10.74317992,15.46050209
Product_ed,2,0,10,13,2,0,9,2,91,42,11,0,0,2,0,2022-02-25 11:34,Friday,13.66616438,12.7109589
Product_be,47,0,0,54,33,30,37,22,26,0,27,32,11,3,0,2022-03-13 12:34,Sunday,20.76761905,50.01571429
Product_d9,25,22,21,24,11,0,0,17,3,3,11,34,0,0,34,2022-03-10 6:19,Thursday,15.80965789,36.52771053
Product_c6,932,843,878,872,0,0,854,875,909,833,517,273,0,430,0,2022-01-27 6:25,Thursday,10.60122997,30.04681654
Product_a3,9,21,0,0,42,25,40,27,39,40,0,38,29,0,4,2022-03-13 15:30,Sunday,20.76761905,50.01571429
Product_93,14,18,32,0,10,14,12,35,38,0,0,6,0,26,62,2022-01-29 17:06,Saturday,13.31375691,12.47176796
Product_b5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,2022-02-06 6:05,Sunday,10.74317992,15.46050209
Product_d5,432,325,320,0,0,0,317,318,325,332,337,0,330,84,0,2022-02-19 12:26,Saturday,13.72509434,27.18867925
Product_99,142,118,103,108,0,124,176,117,0,0,187,0,368,300,380,2022-02-26 7:14,Saturday,14.05785714,20.79178571
Product_84,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_e4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2022-03-10 6:19,Thursday,15.80965789,36.52771053
Product_9c,94,97,0,0,135,125,129,176,122,0,0,0,68,78,158,2022-02-12 12:30,Saturday,12.16421053,30.45789474
Product_c9,264,235,0,0,218,196,212,202,198,0,0,212,199,248,389,2022-03-06 11:01,Sunday,14.54181818,13.35
Product_e2,45,34,34,30,36,34,34,34,34,34,0,0,34,34,34,2022-03-05 12:01,Saturday,19.718,30.57
Product_b9,48,114,48,0,0,76,23,20,53,220,288,0,0,0,0,2022-01-28 6:37,Friday,12.71454545,21.40181818
Product_d2,107,0,0,75,64,61,38,29,27,0,29,27,27,40,31,2022-02-28 6:59,Monday,12.18428571,21.08571429
Product_e9,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-21 6:37,Monday,8.996181818,11.62236364
Product_a8,27,0,0,29,12,0,0,0,0,0,0,15,9,0,0,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_c0,590,353,358,323,0,0,0,686,652,643,649,630,0,610,415,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_ba,0,0,165,154,191,147,152,123,0,70,56,139,85,0,0,2022-03-01 7:42,Tuesday,16.41755319,19.47382979
Product_89,3,44,0,0,173,164,115,10,55,0,0,28,49,58,87,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_91,1,0,0,5,3,0,0,0,0,0,0,2,0,0,1,2022-02-17 16:30,Thursday,10.44060606,12.1330303
Product_c2,0,0,146,128,128,128,128,128,0,128,128,128,128,128,128,2022-03-01 7:42,Tuesday,16.41755319,19.47382979
Product_85,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,2022-03-11 6:31,Friday,19.02594855,30.04318328
Product_8d,1,1,0,36,68,64,64,56,0,0,0,0,0,0,0,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_b9,68,0,0,0,92,57,93,121,0,0,71,100,183,120,189,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_d7,0,0,18,20,19,19,10,5,0,0,4,5,1,0,0,2022-03-01 7:42,Tuesday,16.41755319,19.47382979
Product_f5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2022-02-18 6:39,Friday,12.20880499,19.34153389
Product_c0,898,796,856,832,832,832,0,905,831,866,302,498,0,0,0,2022-01-27 6:05,Thursday,10.60122997,30.04681654
Product_a2,363,0,0,0,0,0,0,352,414,0,353,273,194,207,182,2022-02-06 6:05,Sunday,10.74317992,15.46050209
Product_af,0,0,0,0,20,23,7,7,0,0,0,0,0,8,0,2022-03-06 11:58,Sunday,14.54181818,13.35
Product_e9,47,34,5,0,0,25,27,93,92,71,0,0,0,0,0,2022-02-11 6:42,Friday,12.86730769,19.14115385
Product_8d,5,1,1,0,1,1,56,56,56,56,0,56,56,4,0,2022-02-28 6:30,Monday,12.18428571,21.08571429
Product_b7,22,47,74,0,0,88,91,80,105,81,75,0,103,63,0,2022-02-11 11:58,Friday,12.86730769,19.14115385
Product_8d,5,0,1,1,1,1,1,1,0,56,56,56,56,56,56,2022-03-03 6:01,Thursday,16.33257143,19.11628571
Product_de,16,12,16,0,0,0,0,15,14,0,18,14,3,11,0,2022-02-07 15:38,Monday,8.561219512,22.85243902
Product_ef,174,197,112,65,0,142,143,71,74,57,0,0,94,117,124,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_c8,146,128,128,128,128,128,0,128,128,128,128,128,128,0,80,2022-03-03 6:37,Thursday,16.33257143,19.11628571
Product_9e,330,304,304,304,304,0,304,304,304,304,304,0,0,304,304,2022-03-11 6:33,Friday,19.02594855,30.04318328
Product_db,13,0,0,12,12,10,12,20,0,0,17,25,19,12,19,2022-03-07 6:48,Monday,12.49631579,21.79947368
Product_97,0,0,0,0,6,4,0,0,8,0,0,205,78,3,0,2022-03-06 6:42,Sunday,14.54181818,13.35
Product_e0,566,554,554,0,0,0,0,554,554,0,554,554,564,554,564,2022-02-07 15:38,Monday,8.561219512,22.85243902
Product_d1,161,73,0,0,48,49,33,25,28,28,0,12,0,0,0,2022-02-12 13:33,Saturday,12.16421053,30.45789474
Product_c2,16,16,126,126,0,0,126,126,126,126,126,126,0,126,126,2022-02-10 10:00,Thursday,14.10637367,28.37485424
Product_b2,22,0,4,20,7,6,0,0,3,7,2,0,0,0,0,2022-02-09 11:55,Wednesday,8.872222222,23.94111111
Product_8b,16,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2022-03-13 12:34,Sunday,20.76761905,50.01571429
Product_ef,116,276,0,0,86,40,76,251,149,0,0,141,104,161,167,2022-03-06 11:58,Sunday,14.54181818,13.35
Product_85,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,2022-02-06 6:33,Sunday,10.74317992,15.46050209
Product_db,16,12,16,0,0,0,0,15,14,0,18,14,3,11,0,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_ce,67,70,65,116,121,123,0,145,201,48,56,0,0,0,0,2022-02-10 6:31,Thursday,14.10637367,28.37485424
Product_cd,69,104,0,0,94,28,21,19,9,0,0,0,0,3,0,2022-03-06 6:42,Sunday,14.54181818,13.35
Product_8c,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,2022-01-29 6:32,Saturday,13.31375691,12.47176796
Product_bf,29,0,0,19,13,4,21,21,20,0,24,29,9,0,0,2022-02-15 7:05,Tuesday,16.93821429,23.9175
Product_a2,327,289,0,0,232,323,282,204,304,223,0,97,77,153,0,2022-02-12 6:33,Saturday,12.16421053,30.45789474
Product_be,35,52,39,46,0,0,59,29,31,31,38,41,0,15,0,2022-02-10 18:00,Thursday,14.10637367,28.37485424
Product_b4,12,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_f0,17,0,0,72,1,0,0,0,0,0,0,0,0,0,0,2022-03-08 7:08,Tuesday,15.33172414,28.03034483
Product_f2,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,2022-02-14 7:08,Monday,15.194,37.7588
